Date,Open,High,Low,Close,Volume,Adj Close
29/12/2002,-1.169755106,-1.181568063,-1.182583493,-1.194001372,-1.545226968,-1.194001372
30/12/2002,-1.194109555,-1.195825704,-1.188381895,-1.187188477,-1.345687092,-1.187188477
31/12/2002,-1.187295084,-1.196115602,-1.18971598,-1.186454266,-1.32522659,-1.186454266
01/01/2003,-1.187295084,-1.196115602,-1.18971598,-1.186454266,-1.32522659,-1.186454266
02/01/2003,-1.186560703,-1.149897842,-1.171978772,-1.136578249,-1.231454845,-1.136578249
03/01/2003,-1.136673145,-1.146111793,-1.132211144,-1.137329552,-1.297035085,-1.137329552
04/01/2003,-1.136673145,-1.146111793,-1.132211144,-1.137329552,-1.297035085,-1.137329552
05/01/2003,-1.136673145,-1.146111793,-1.132211144,-1.137329552,-1.297035085,-1.137329552
06/01/2003,-1.137424622,-1.111115925,-1.122769506,-1.102462498,-1.093696354,-1.102462498
07/01/2003,-1.1025495,-1.112753194,-1.103373225,-1.112844107,-1.020851637,-1.112844107
08/01/2003,-1.112933512,-1.126192149,-1.123231357,-1.135041564,-1.072569387,-1.135041564
09/01/2003,-1.135136105,-1.117016819,-1.120477581,-1.104921297,-1.010788002,-1.104921297
10/01/2003,-1.104991773,-1.109205829,-1.107255947,-1.104921297,-1.060706294,-1.104921297
11/01/2003,-1.104991773,-1.109205829,-1.107255947,-1.104921297,-1.060706294,-1.104921297
12/01/2003,-1.104991773,-1.109205829,-1.107255947,-1.104921297,-1.060706294,-1.104921297
13/01/2003,-1.105008869,-1.105522102,-1.09974711,-1.107158114,-1.120088402,-1.107158114
14/01/2003,-1.107246203,-1.111303603,-1.100311583,-1.097937694,-1.131351675,-1.097937694
15/01/2003,-1.09802365,-1.109717443,-1.108897899,-1.120886454,-1.096228924,-1.120886454
16/01/2003,-1.12097772,-1.120905191,-1.116971209,-1.127067584,-1.027916175,-1.127067584
17/01/2003,-1.12716028,-1.140398577,-1.139138387,-1.1489576,-1.145480751,-1.1489576
18/01/2003,-1.12716028,-1.140398577,-1.139138387,-1.1489576,-1.145480751,-1.1489576
19/01/2003,-1.12716028,-1.140398577,-1.139138387,-1.1489576,-1.145480751,-1.1489576
20/01/2003,-1.12716028,-1.140398577,-1.139138387,-1.1489576,-1.145480751,-1.1489576
21/01/2003,-1.149055361,-1.155065406,-1.158637395,-1.173135812,-1.160809465,-1.173135812
22/01/2003,-1.173239167,-1.182796041,-1.175707509,-1.188947249,-1.010454769,-1.188947249
23/01/2003,-1.189054262,-1.181926245,-1.176990335,-1.173613857,-0.887991669,-1.173613857
24/01/2003,-1.173717323,-1.186889059,-1.206375606,-1.217906326,-1.001124247,-1.217906326
25/01/2003,-1.173717323,-1.186889059,-1.206375606,-1.217906326,-1.001124247,-1.217906326
26/01/2003,-1.173717323,-1.186889059,-1.206375606,-1.217906326,-1.001124247,-1.217906326
27/01/2003,-1.218020041,-1.226779561,-1.232818978,-1.241674756,-1.093696354,-1.241674756
28/01/2003,-1.24179397,-1.232219951,-1.227294305,-1.222789846,-1.078234346,-1.222789846
29/01/2003,-1.22290469,-1.218644635,-1.230065202,-1.212852203,-0.987395051,-1.212852203
30/01/2003,-1.212964747,-1.224170276,-1.233691317,-1.246575263,-1.044111295,-1.246575263
31/01/2003,-1.246695611,-1.236364182,-1.239506735,-1.227639079,-0.99863833,-1.227639079
01/02/2003,-1.246695611,-1.236364182,-1.239506735,-1.227639079,-0.99863833,-1.227639079
02/02/2003,-1.246695611,-1.236364182,-1.239506735,-1.227639079,-0.99863833,-1.227639079
03/02/2003,-1.227755045,-1.225602796,-1.21323447,-1.219750452,-1.211927396,-1.219750452
04/02/2003,-1.219864593,-1.232970353,-1.239763342,-1.240445304,-1.08323284,-1.240445304
05/02/2003,-1.240564233,-1.230736217,-1.236479335,-1.248316839,-1.083766013,-1.248316839
06/02/2003,-1.248437589,-1.26041109,-1.25163377,-1.257605625,-1.097028683,-1.257605625
07/02/2003,-1.257728525,-1.257852915,-1.262837102,-1.272051085,-1.199731071,-1.272051085
08/02/2003,-1.257728525,-1.257852915,-1.262837102,-1.272051085,-1.199731071,-1.272051085
09/02/2003,-1.257728525,-1.257852915,-1.262837102,-1.272051085,-1.199731071,-1.272051085
10/02/2003,-1.272177327,-1.272468635,-1.268259153,-1.26132806,-1.225456653,-1.26132806
11/02/2003,-1.261451821,-1.262474618,-1.265590878,-1.272887742,-1.179603802,-1.272887742
12/02/2003,-1.273014178,-1.281064066,-1.276879816,-1.290850641,-1.210594464,-1.290850641
13/02/2003,-1.290981233,-1.299602299,-1.297747151,-1.293087457,-1.058107078,-1.293087457
14/02/2003,-1.293218567,-1.276339936,-1.282797856,-1.263172081,-1.114556735,-1.263172081
15/02/2003,-1.293218567,-1.276339936,-1.282797856,-1.263172081,-1.114556735,-1.263172081
16/02/2003,-1.293218567,-1.276339936,-1.282797856,-1.263172081,-1.114556735,-1.263172081
17/02/2003,-1.293218567,-1.276339936,-1.282797856,-1.263172081,-1.114556735,-1.263172081
18/02/2003,-1.263296269,-1.245675977,-1.24882863,-1.235374089,-1.217059183,-1.235374089
19/02/2003,-1.235491845,-1.248575263,-1.242157994,-1.245687332,-1.333824,-1.245687332
20/02/2003,-1.245807474,-1.251645052,-1.245972232,-1.25939858,-1.254847797,-1.25939858
21/02/2003,-1.259521895,-1.246682134,-1.254661274,-1.240496579,-1.118822117,-1.240496579
22/02/2003,-1.259521895,-1.246682134,-1.254661274,-1.240496579,-1.118822117,-1.240496579
23/02/2003,-1.259521895,-1.246682134,-1.254661274,-1.240496579,-1.118822117,-1.240496579
24/02/2003,-1.24061552,-1.253691613,-1.25349819,-1.267116395,-1.231454845,-1.267116395
25/02/2003,-1.267241495,-1.268392584,-1.276794315,-1.256888506,-1.061839286,-1.256888506
26/02/2003,-1.25701124,-1.267454607,-1.262871344,-1.275705153,-1.134684004,-1.275705153
27/02/2003,-1.275832241,-1.263890171,-1.261383273,-1.259091139,-1.192399946,-1.259091139
28/02/2003,-1.259214383,-1.25568696,-1.244740664,-1.252483135,-1.135417116,-1.252483135
01/03/2003,-1.259214383,-1.25568696,-1.244740664,-1.252483135,-1.135417116,-1.252483135
02/03/2003,-1.259214383,-1.25568696,-1.244740664,-1.252483135,-1.135417116,-1.252483135
03/03/2003,-1.25260485,-1.246579811,-1.252506108,-1.26330871,-1.244984102,-1.26330871
04/03/2003,-1.26343293,-1.27541903,-1.27094455,-1.285198831,-1.213193681,-1.285198831
05/03/2003,-1.285328115,-1.284901328,-1.276007477,-1.271777932,-1.16247563,-1.271777932
06/03/2003,-1.271904111,-1.284935471,-1.274553648,-1.285011031,-1.184802236,-1.285011031
07/03/2003,-1.285140272,-1.285447085,-1.289297595,-1.273417062,-1.138616152,-1.273417062
08/03/2003,-1.285140272,-1.285447085,-1.289297595,-1.273417062,-1.138616152,-1.273417062
09/03/2003,-1.285140272,-1.285447085,-1.289297595,-1.273417062,-1.138616152,-1.273417062
10/03/2003,-1.27354362,-1.286572636,-1.297268179,-1.309974625,-1.214260026,-1.309974625
11/03/2003,-1.310109642,-1.31154045,-1.307992643,-1.321500228,-1.099161374,-1.321500228
12/03/2003,-1.321637912,-1.328697273,-1.327491546,-1.315592252,-0.970999991,-1.315592252
13/03/2003,-1.315728569,-1.281234569,-1.301339024,-1.26827748,-0.840172745,-1.26827748
14/03/2003,-1.268419945,-1.26525451,-1.260168827,-1.265938218,-1.023050974,-1.265938218
15/03/2003,-1.268419945,-1.26525451,-1.260168827,-1.265938218,-1.023050974,-1.265938218
16/03/2003,-1.268419945,-1.26525451,-1.260168827,-1.265938218,-1.023050974,-1.265938218
17/03/2003,-1.266063045,-1.228757941,-1.262033247,-1.215532985,-0.917402807,-1.215532985
18/03/2003,-1.21564615,-1.221680282,-1.210395193,-1.209283489,-1.014253625,-1.209283489
19/03/2003,-1.209395208,-1.207951429,-1.203809953,-1.196357726,-1.068703885,-1.196357726
20/03/2003,-1.196466454,-1.20008933,-1.207572932,-1.193540419,-1.091563663,-1.193540419
21/03/2003,-1.193358079,-1.17229041,-1.178786272,-1.159185593,-0.795246282,-1.159185593
22/03/2003,-1.193358079,-1.17229041,-1.178786272,-1.159185593,-0.795246282,-1.159185593
23/03/2003,-1.193358079,-1.17229041,-1.178786272,-1.159185593,-0.795246282,-1.159185593
24/03/2003,-1.15928572,-1.172478089,-1.202424504,-1.213074186,-1.188934324,-1.213074186
25/03/2003,-1.213186782,-1.199628825,-1.201449543,-1.195128378,-1.162009104,-1.195128378
26/03/2003,-1.195236822,-1.206570019,-1.194813149,-1.20330725,-1.171139686,-1.20330725
27/03/2003,-1.203417586,-1.209383949,-1.209146504,-1.205748958,-1.228988922,-1.205748958
28/03/2003,-1.205859859,-1.216666254,-1.204459927,-1.214320625,-1.23292107,-1.214320625
29/03/2003,-1.205859859,-1.216666254,-1.204459927,-1.214320625,-1.23292107,-1.214320625
30/03/2003,-1.205859859,-1.216666254,-1.204459927,-1.214320625,-1.23292107,-1.214320625
31/03/2003,-1.214433509,-1.227547034,-1.233793939,-1.240479487,-1.053974989,-1.240479487
01/04/2003,-1.240598424,-1.231333083,-1.226661452,-1.222892292,-1.076568182,-1.222892292
02/04/2003,-1.22300716,-1.191613189,-1.208479513,-1.18461014,-0.99112726,-1.18461014
03/04/2003,-1.18471615,-1.189361982,-1.178307404,-1.192208522,-1.157943662,-1.192208522
04/04/2003,-1.19231629,-1.194751263,-1.181540152,-1.188110592,-1.223457255,-1.188110592
05/04/2003,-1.19231629,-1.194751263,-1.181540152,-1.188110592,-1.223457255,-1.188110592
06/04/2003,-1.19231629,-1.194751263,-1.181540152,-1.188110592,-1.223457255,-1.188110592
07/04/2003,-1.188217412,-1.156958431,-1.173637948,-1.186266466,-1.054974688,-1.186266466
08/04/2003,-1.18637286,-1.194103183,-1.180770436,-1.189066786,-1.227322757,-1.189066786
09/04/2003,-1.189173827,-1.186872092,-1.196095976,-1.210068975,-1.188467798,-1.210068975
10/04/2003,-1.210180876,-1.213425858,-1.201158799,-1.200524022,-1.20073077,-1.200524022
11/04/2003,-1.200633714,-1.193710859,-1.195753868,-1.206124662,-1.289837254,-1.206124662
12/04/2003,-1.200633714,-1.193710859,-1.195753868,-1.206124662,-1.289837254,-1.206124662
13/04/2003,-1.200633714,-1.193710859,-1.195753868,-1.206124662,-1.289837254,-1.206124662
14/04/2003,-1.20623565,-1.190436424,-1.191683023,-1.177216754,-1.296901792,-1.177216754
15/04/2003,-1.177321054,-1.180186652,-1.168506642,-1.167688894,-1.077501234,-1.167688894
16/04/2003,-1.167790988,-1.170806677,-1.17521152,-1.18630065,-0.992593485,-1.18630065
17/04/2003,-1.186407051,-1.175820704,-1.173039233,-1.162959094,-1.097228623,-1.162959094
18/04/2003,-1.186407051,-1.175820704,-1.173039233,-1.162959094,-1.097228623,-1.162959094
19/04/2003,-1.186407051,-1.175820704,-1.173039233,-1.162959094,-1.097228623,-1.162959094
20/04/2003,-1.186407051,-1.175820704,-1.173039233,-1.162959094,-1.097228623,-1.162959094
21/04/2003,-1.163060095,-1.168691936,-1.157696676,-1.165639877,-1.305099322,-1.165639877
22/04/2003,-1.165741497,-1.145276139,-1.160210966,-1.132582765,-0.963535573,-1.132582765
23/04/2003,-1.132676737,-1.131632539,-1.120545961,-1.119520373,-0.939542803,-1.119520373
24/04/2003,-1.119611323,-1.132860413,-1.126019376,-1.132480319,-0.952272301,-1.132480319
25/04/2003,-1.132574267,-1.145804825,-1.141704041,-1.15402892,-1.160409586,-1.15402892
26/04/2003,-1.132574267,-1.145804825,-1.141704041,-1.15402892,-1.160409586,-1.15402892
27/04/2003,-1.132574267,-1.145804825,-1.141704041,-1.15402892,-1.160409586,-1.15402892
28/04/2003,-1.154127854,-1.134344146,-1.139497616,-1.126657697,-1.202263641,-1.126657697
29/04/2003,-1.126750298,-1.123958013,-1.118476401,-1.121535207,-1.033914367,-1.121535207
30/04/2003,-1.121626623,-1.127761134,-1.117450077,-1.123106179,-0.858693831,-1.123106179
01/05/2003,-1.123197958,-1.131734862,-1.132621632,-1.124164819,-1.119288643,-1.124164819
02/05/2003,-1.124256843,-1.113179557,-1.116338356,-1.100635464,-1.014786797,-1.100635464
03/05/2003,-1.124256843,-1.113179557,-1.116338356,-1.100635464,-1.014786797,-1.100635464
04/05/2003,-1.124256843,-1.113179557,-1.116338356,-1.100635464,-1.014786797,-1.100635464
05/05/2003,-1.100722044,-1.10751745,-1.095471021,-1.106662977,-1.086765109,-1.106662977
06/05/2003,-1.106750952,-1.097745254,-1.092340895,-1.093276157,-0.951272602,-1.093276157
07/05/2003,-1.093361034,-1.101821305,-1.092289636,-1.10142095,-1.029715632,-1.10142095
08/05/2003,-1.101507711,-1.114782684,-1.103732454,-1.117386002,-1.131218381,-1.117386002
09/05/2003,-1.117476458,-1.107705024,-1.102791631,-1.094949575,-1.166874304,-1.094949575
10/05/2003,-1.117476458,-1.107705024,-1.102791631,-1.094949575,-1.166874304,-1.094949575
11/05/2003,-1.117476458,-1.107705024,-1.102791631,-1.094949575,-1.166874304,-1.094949575
12/05/2003,-1.095034839,-1.085414779,-1.087346452,-1.074971842,-1.131751554,-1.074971842
13/05/2003,-1.075052484,-1.084272157,-1.070909191,-1.079769904,-1.105559446,-1.079769904
14/05/2003,-1.079851656,-1.08464741,-1.07718646,-1.084926473,-1.11642284,-1.084926473
15/05/2003,-1.085009418,-1.083044283,-1.071114435,-1.072308151,-1.04517764,-1.072308151
16/05/2003,-1.072388177,-1.082327919,-1.071439422,-1.07635491,-1.047310331,-1.07635491
17/05/2003,-1.072388177,-1.082327919,-1.071439422,-1.07635491,-1.047310331,-1.07635491
18/05/2003,-1.072388177,-1.082327919,-1.071439422,-1.07635491,-1.047310331,-1.07635491
19/05/2003,-1.076435872,-1.089746689,-1.102860115,-1.116532254,-1.133817598,-1.116532254
20/05/2003,-1.116622512,-1.122081956,-1.116851466,-1.118308117,-1.047443624,-1.118308117
21/05/2003,-1.118398786,-1.124623164,-1.111959645,-1.11200745,-1.079100752,-1.11200745
22/05/2003,-1.112096661,-1.10509574,-1.098909013,-1.097579082,-1.085298884,-1.097579082
23/05/2003,-1.097664955,-1.105266243,-1.090562079,-1.095274003,-1.250249182,-1.095274003
24/05/2003,-1.097664955,-1.105266243,-1.090562079,-1.095274003,-1.250249182,-1.095274003
25/05/2003,-1.097664955,-1.105266243,-1.090562079,-1.095274003,-1.250249182,-1.095274003
26/05/2003,-1.097664955,-1.105266243,-1.090562079,-1.095274003,-1.250249182,-1.095274003
27/05/2003,-1.095359342,-1.075318544,-1.09071596,-1.064095096,-1.029648986,-1.064095096
28/05/2003,-1.064173221,-1.064011402,-1.05173517,-1.061124069,-1.011654408,-1.061124069
29/05/2003,-1.061201506,-1.059423737,-1.05838879,-1.067236832,-0.927146538,-1.067236832
30/05/2003,-1.067315684,-1.053795773,-1.052556146,-1.043417232,-0.925147141,-1.043417232
31/05/2003,-1.067315684,-1.053795773,-1.052556146,-1.043417232,-0.925147141,-1.043417232
01/06/2003,-1.067315684,-1.053795773,-1.052556146,-1.043417232,-0.925147141,-1.043417232
02/06/2003,-1.043490572,-1.030379977,-1.028695549,-1.037594714,-0.942675192,-1.037594714
03/06/2003,-1.037666707,-1.040766109,-1.027190461,-1.029808533,-1.084165892,-1.029808533
04/06/2003,-1.029878725,-1.01547436,-1.016500239,-1.004742493,-0.971866397,-1.004742493
05/06/2003,-1.004806885,-1.011568812,-1.003825853,-0.998083214,-0.922281337,-0.998083214
06/06/2003,-0.998146066,-0.981638184,-0.990347612,-1.002147065,-0.826243608,-1.002147065
07/06/2003,-0.998146066,-0.981638184,-0.990347612,-1.002147065,-0.826243608,-1.002147065
08/06/2003,-0.998146066,-0.981638184,-0.990347612,-1.002147065,-0.826243608,-1.002147065
09/06/2003,-1.002210856,-1.015627792,-1.013301628,-1.02234678,-1.179603802,-1.02234678
10/06/2003,-1.022415246,-1.020607677,-1.007588832,-1.007132926,-1.200664123,-1.007132926
11/06/2003,-1.007197871,-0.999050867,-0.99787357,-0.985550247,-1.037646576,-0.985550247
12/06/2003,-0.985610198,-0.990080183,-0.981350704,-0.983791475,-1.015586556,-0.983791475
13/06/2003,-0.98385102,-0.993184115,-0.993323753,-1.000695734,-1.203196693,-1.000695734
14/06/2003,-0.98385102,-0.993184115,-0.993323753,-1.000695734,-1.203196693,-1.000695734
15/06/2003,-0.98385102,-0.993184115,-0.993323753,-1.000695734,-1.203196693,-1.000695734
16/06/2003,-1.00075919,-0.976231937,-0.985900521,-0.962908824,-1.153678281,-0.962908824
17/06/2003,-0.962963536,-0.968608521,-0.954377206,-0.961337956,-1.06450515,-0.961337956
18/06/2003,-0.961392305,-0.968966703,-0.958533552,-0.964018634,-1.058373664,-0.964018634
19/06/2003,-0.964073603,-0.975618,-0.97825482,-0.990297034,-1.030915271,-0.990297034
20/06/2003,-0.990358083,-0.991188663,-0.977775952,-0.988606628,-0.919015655,-0.988606628
21/06/2003,-0.990358083,-0.991188663,-0.977775952,-0.988606628,-0.919015655,-0.988606628
22/06/2003,-0.990358083,-0.991188663,-0.977775952,-0.988606628,-0.919015655,-0.988606628
23/06/2003,-0.988667287,-1.002103585,-1.005074437,-1.012596937,-1.118888763,-1.012596937
24/06/2003,-1.012663146,-1.015491327,-1.002200918,-1.009506372,-1.125420128,-1.009506372
25/06/2003,-1.009571866,-1.009010637,-1.00941901,-1.023388328,-1.0781677,-1.023388328
26/06/2003,-1.023457035,-1.017725462,-1.011232068,-1.005459613,-1.126019948,-1.005459613
27/06/2003,-1.005524171,-1.013717696,-1.010393971,-1.021851644,-1.205729263,-1.021851644
28/06/2003,-1.005524171,-1.013717696,-1.010393971,-1.021851644,-1.205729263,-1.021851644
29/06/2003,-1.005524171,-1.013717696,-1.010393971,-1.021851644,-1.205729263,-1.021851644
30/06/2003,-1.021919995,-1.022705451,-1.011574176,-1.024788488,-0.992860071,-1.024788488
01/07/2003,-1.024857519,-1.023302317,-1.031244185,-1.011435851,-1.077501234,-1.011435851
02/07/2003,-1.011501792,-1.005360949,-0.996659123,-0.991919176,-1.038113102,-0.991919176
03/07/2003,-0.991980601,-1.00328035,-0.994914446,-1.005664504,-1.533563815,-1.005664504
04/07/2003,-0.991980601,-1.00328035,-0.994914446,-1.005664504,-1.533563815,-1.005664504
05/07/2003,-0.991980601,-1.00328035,-0.994914446,-1.005664504,-1.533563815,-1.005664504
06/07/2003,-0.991980601,-1.00328035,-0.994914446,-1.005664504,-1.533563815,-1.005664504
07/07/2003,-1.005729109,-0.985270801,-0.990877843,-0.973700215,-1.098228322,-0.973700215
08/07/2003,-0.973757425,-0.979540514,-0.968590921,-0.967860502,-1.007189087,-0.967860502
09/07/2003,-0.96791636,-0.976965268,-0.969548761,-0.977473716,-0.972332923,-0.977473716
10/07/2003,-0.977531799,-0.990984017,-0.994418457,-1.000542014,-1.073835672,-1.000542014
11/07/2003,-1.000605434,-0.993286438,-0.985746536,-0.984423241,-1.242451532,-0.984423241
12/07/2003,-1.000605434,-0.993286438,-0.985746536,-0.984423241,-1.242451532,-0.984423241
13/07/2003,-1.000605434,-0.993286438,-0.985746536,-0.984423241,-1.242451532,-0.984423241
14/07/2003,-0.984482931,-0.96847216,-0.96960002,-0.974656409,-1.085032298,-0.974656409
15/07/2003,-0.97471384,-0.978363749,-0.972114414,-0.980530202,-1.038579628,-0.980530202
16/07/2003,-0.980588992,-0.988835238,-0.984720316,-0.991338582,-0.943008425,-0.991338582
17/07/2003,-0.991553628,-1.0049858,-1.003021998,-1.01244332,-0.943408305,-1.01244332
18/07/2003,-1.012509494,-1.004559438,-0.997702464,-0.992653387,-1.14081549,-0.992653387
19/07/2003,-1.012509494,-1.004559438,-0.997702464,-0.992653387,-1.14081549,-0.992653387
20/07/2003,-1.012509494,-1.004559438,-0.997702464,-0.992653387,-1.14081549,-0.992653387
21/07/2003,-0.992714982,-1.006145494,-1.008101942,-1.017446273,-1.214793199,-1.017446273
22/07/2003,-1.017513605,-1.011313057,-1.007332225,-1.001549483,-1.091163784,-1.001549483
23/07/2003,-1.001613136,-1.012046388,-1.000986576,-1.000695734,-1.142481654,-1.000695734
24/07/2003,-1.00075919,-0.996646124,-0.998797168,-1.012665303,-1.011654408,-1.012665303
25/07/2003,-1.012731528,-0.996953093,-1.004920557,-0.98350123,-1.119288643,-0.98350123
26/07/2003,-1.012731528,-0.996953093,-1.004920557,-0.98350123,-1.119288643,-0.98350123
27/07/2003,-1.012731528,-0.996953093,-1.004920557,-0.98350123,-1.119288643,-0.98350123
28/07/2003,-0.983560707,-0.993593406,-0.977382481,-0.987189377,-1.16520814,-0.987189377
29/07/2003,-0.987249708,-0.997072487,-0.993528997,-0.999551637,-1.045044347,-0.999551637
30/07/2003,-0.999614828,-1.007339329,-0.990433113,-1.002608122,-1.123020851,-1.002608122
31/07/2003,-1.002672021,-0.986925038,-0.987816201,-0.997792969,-0.978997581,-0.997792969
01/08/2003,-0.997855753,-1.011278915,-1.002577268,-1.01514109,-1.123887257,-1.01514109
02/08/2003,-0.997855753,-1.011278915,-1.002577268,-1.01514109,-1.123887257,-1.01514109
03/08/2003,-0.997855753,-1.011278915,-1.002577268,-1.01514109,-1.123887257,-1.01514109
04/08/2003,-1.015207888,-1.019055763,-1.023222238,-1.010582103,-1.171806152,-1.010582103
05/08/2003,-1.010647846,-1.024052719,-1.026335244,-1.040224221,-1.149812779,-1.040224221
06/08/2003,-1.040296823,-1.036127335,-1.033399247,-1.037458085,-1.056974086,-1.037458085
07/08/2003,-1.037530047,-1.037576926,-1.028302182,-1.025437345,-1.124753663,-1.025437345
08/08/2003,-1.025506526,-1.027889982,-1.011180705,-1.019512278,-1.326492875,-1.019512278
09/08/2003,-1.025506526,-1.027889982,-1.011180705,-1.019512278,-1.326492875,-1.019512278
10/08/2003,-1.025506526,-1.027889982,-1.011180705,-1.019512278,-1.326492875,-1.019512278
11/08/2003,-1.019580087,-1.019550306,-1.010530731,-1.014389787,-1.369413276,-1.014389787
12/08/2003,-1.014456412,-1.011108412,-1.000798348,-0.997724707,-1.296035386,-0.997724707
13/08/2003,-0.997787475,-1.007543975,-0.999173518,-1.008515994,-1.245050749,-1.008515994
14/08/2003,-1.00858126,-1.008550236,-1.000011615,-0.997451449,-1.259712997,-0.997451449
15/08/2003,-0.997514154,-1.00773155,-0.988483296,-0.997178295,-1.626555795,-0.997178295
16/08/2003,-0.997514154,-1.00773155,-0.988483296,-0.997178295,-1.626555795,-0.997178295
17/08/2003,-0.997514154,-1.00773155,-0.988483296,-0.997178295,-1.626555795,-0.997178295
18/08/2003,-0.997240937,-0.994156234,-0.982377028,-0.981691288,-1.299167776,-0.981691288
19/08/2003,-0.981750346,-0.989125135,-0.974457703,-0.977234746,-1.183869184,-0.977234746
20/08/2003,-0.977292773,-0.988715844,-0.972199915,-0.980735094,-1.243717817,-0.980735094
21/08/2003,-0.980793931,-0.97850011,-0.967564597,-0.975663774,-1.11289057,-0.975663774
22/08/2003,-0.975721438,-0.975976078,-0.979041658,-0.993097353,-1.178337517,-0.993097353
23/08/2003,-0.975721438,-0.975976078,-0.979041658,-0.993097353,-1.178337517,-0.993097353
24/08/2003,-0.975721438,-0.975976078,-0.979041658,-0.993097353,-1.178337517,-0.993097353
25/08/2003,-0.993159051,-1.005480343,-0.987097847,-0.991987439,-1.403069802,-0.991987439
26/08/2003,-0.992048879,-0.998283394,-0.994521079,-0.986830869,-1.265111371,-0.986830869
27/08/2003,-0.986891117,-0.998078748,-0.977827211,-0.986728424,-1.349952473,-0.986728424
28/08/2003,-0.986788648,-0.987726654,-0.981094201,-0.976397985,-1.27410866,-0.976397985
29/08/2003,-0.976455819,-0.979659908,-0.96723961,-0.967570256,-1.420797793,-0.967570256
30/08/2003,-0.976455819,-0.979659908,-0.96723961,-0.967570256,-1.420797793,-0.967570256
31/08/2003,-0.976455819,-0.979659908,-0.96723961,-0.967570256,-1.420797793,-0.967570256
01/09/2003,-0.976455819,-0.979659908,-0.96723961,-0.967570256,-1.420797793,-0.967570256
02/09/2003,-0.967626047,-0.956226937,-0.956617872,-0.943699485,-1.070636636,-0.943699485
03/09/2003,-0.943749753,-0.944715253,-0.928806173,-0.936391349,-0.93394449,-0.936391349
04/09/2003,-0.936439926,-0.945005046,-0.928464065,-0.933488688,-1.081699969,-0.933488688
05/09/2003,-0.933536594,-0.94493697,-0.935305807,-0.944723942,-1.074168905,-0.944723942
06/09/2003,-0.933536594,-0.94493697,-0.935305807,-0.944723942,-1.074168905,-0.944723942
07/09/2003,-0.933536594,-0.94493697,-0.935305807,-0.944723942,-1.074168905,-0.944723942
08/09/2003,-0.944774447,-0.939479405,-0.929832392,-0.9272221,-1.184735589,-0.9272221
09/09/2003,-0.927268556,-0.940792634,-0.930260001,-0.941684652,-1.107758783,-0.941684652
10/09/2003,-0.941734453,-0.955237851,-0.949759009,-0.962601487,-0.996259047,-0.962601487
11/09/2003,-0.962656128,-0.959143294,-0.947740707,-0.953210255,-1.160342939,-0.953210255
12/09/2003,-0.953262723,-0.961240964,-0.953231139,-0.949436649,-1.226456351,-0.949436649
13/09/2003,-0.953262723,-0.961240964,-0.953231139,-0.949436649,-1.226456351,-0.949436649
14/09/2003,-0.953262723,-0.961240964,-0.953231139,-0.949436649,-1.226456351,-0.949436649
15/09/2003,-0.949488245,-0.96100228,-0.943173769,-0.955959299,-1.283372535,-0.955959299
16/09/2003,-0.956012404,-0.944169392,-0.941087088,-0.931183609,-1.115489787,-0.931183609
17/09/2003,-0.931230981,-0.941304353,-0.924461599,-0.936903682,-1.158803403,-0.936903682
18/09/2003,-0.936952377,-0.926262167,-0.922374918,-0.913664676,-1.051775652,-0.913664676
19/09/2003,-0.913707995,-0.92604045,-0.911872819,-0.919265107,-1.038579628,-0.919265107
20/09/2003,-0.913707995,-0.92604045,-0.911872819,-0.919265107,-1.038579628,-0.919265107
21/09/2003,-0.913707995,-0.92604045,-0.911872819,-0.919265107,-1.038579628,-0.919265107
22/09/2003,-0.919309721,-0.932845179,-0.935117684,-0.942282234,-1.198398139,-0.942282234
23/09/2003,-0.942332174,-0.943384952,-0.92957589,-0.931678642,-1.183136071,-0.931678642
24/09/2003,-0.931726128,-0.943879599,-0.951144457,-0.965230994,-1.013653805,-0.965230994
25/09/2003,-0.965286244,-0.967517112,-0.960842598,-0.975663774,-1.030981918,-0.975663774
26/09/2003,-0.975721438,-0.988869276,-0.973123513,-0.986625978,-1.069303704,-0.986625978
27/09/2003,-0.975721438,-0.988869276,-0.973123513,-0.986625978,-1.069303704,-0.986625978
28/09/2003,-0.975721438,-0.988869276,-0.973123513,-0.986625978,-1.069303704,-0.986625978
29/09/2003,-0.986686178,-0.983002524,-0.974440582,-0.970011964,-1.139949084,-0.970011964
30/09/2003,-0.97006832,-0.983531209,-0.982907259,-0.988128584,-0.990660734,-0.988128584
01/10/2003,-0.988189131,-0.963679849,-0.97331174,-0.950136781,-1.006789207,-0.950136781
02/10/2003,-0.950188539,-0.957454915,-0.943532998,-0.946687605,-1.204729565,-0.946687605
03/10/2003,-0.946738564,-0.927711757,-0.931799435,-0.930278586,-1.003990051,-0.930278586
04/10/2003,-0.946738564,-0.927711757,-0.931799435,-0.930278586,-1.003990051,-0.930278586
05/10/2003,-0.946738564,-0.927711757,-0.931799435,-0.930278586,-1.003990051,-0.930278586
06/10/2003,-0.930325749,-0.932538314,-0.916559395,-0.922594851,-1.367013999,-0.922594851
07/10/2003,-0.922640235,-0.927814184,-0.921485458,-0.914228075,-1.197931613,-0.914228075
08/10/2003,-0.914271524,-0.92643267,-0.913463616,-0.923568032,-1.209261532,-0.923568032
09/10/2003,-0.923613642,-0.91241392,-0.90864007,-0.915116007,-0.998525031,-0.915116007
