,Date,High,Low,Open,Close,Volume,Adj Close
32,2000-02-04,1435.9100341796875,1420.6300048828125,1424.969970703125,1424.3699951171875,1045100000.0,1424.3699951171875
33,2000-02-05,1435.9100341796875,1420.6300048828125,1424.969970703125,1424.3699951171875,1045100000.0,1424.3699951171875
34,2000-02-06,1435.9100341796875,1420.6300048828125,1424.969970703125,1424.3699951171875,1045100000.0,1424.3699951171875
35,2000-02-07,1427.1500244140625,1413.3299560546875,1424.3699951171875,1424.239990234375,918100000.0,1424.239990234375
36,2000-02-08,1441.8299560546875,1424.239990234375,1424.239990234375,1441.719970703125,1047700000.0,1441.719970703125
37,2000-02-09,1444.550048828125,1411.6500244140625,1441.719970703125,1411.7099609375,1050500000.0,1411.7099609375
38,2000-02-10,1422.0999755859375,1406.4300537109375,1411.699951171875,1416.8299560546875,1058800000.0,1416.8299560546875
39,2000-02-11,1416.8299560546875,1378.8900146484375,1416.8299560546875,1387.1199951171875,1025700000.0,1387.1199951171875
40,2000-02-12,1416.8299560546875,1378.8900146484375,1416.8299560546875,1387.1199951171875,1025700000.0,1387.1199951171875
41,2000-02-13,1416.8299560546875,1378.8900146484375,1416.8299560546875,1387.1199951171875,1025700000.0,1387.1199951171875
42,2000-02-14,1394.9300537109375,1380.530029296875,1387.1199951171875,1389.93994140625,927300000.0,1389.93994140625
43,2000-02-15,1407.719970703125,1376.25,1389.93994140625,1402.050048828125,1092100000.0,1402.050048828125
44,2000-02-16,1404.550048828125,1385.5799560546875,1402.050048828125,1387.6700439453125,1018800000.0,1387.6700439453125
45,2000-02-17,1399.8800048828125,1380.0699462890625,1387.6700439453125,1388.260009765625,1034800000.0,1388.260009765625
46,2000-02-18,1388.5899658203125,1345.3199462890625,1388.260009765625,1346.0899658203125,1042300000.0,1346.0899658203125
47,2000-02-19,1388.5899658203125,1345.3199462890625,1388.260009765625,1346.0899658203125,1042300000.0,1346.0899658203125
48,2000-02-20,1388.5899658203125,1345.3199462890625,1388.260009765625,1346.0899658203125,1042300000.0,1346.0899658203125
49,2000-02-21,1388.5899658203125,1345.3199462890625,1388.260009765625,1346.0899658203125,1042300000.0,1346.0899658203125
50,2000-02-22,1358.1099853515625,1331.8800048828125,1346.0899658203125,1352.1700439453125,980000000.0,1352.1700439453125
51,2000-02-23,1370.1099853515625,1342.43994140625,1352.1700439453125,1360.68994140625,993700000.0,1360.68994140625
52,2000-02-24,1364.800048828125,1329.8800048828125,1360.68994140625,1353.4300537109375,1215000000.0,1353.4300537109375
53,2000-02-25,1362.1400146484375,1329.1500244140625,1353.4300537109375,1333.3599853515625,1065200000.0,1333.3599853515625
54,2000-02-26,1362.1400146484375,1329.1500244140625,1353.4300537109375,1333.3599853515625,1065200000.0,1333.3599853515625
55,2000-02-27,1362.1400146484375,1329.1500244140625,1353.4300537109375,1333.3599853515625,1065200000.0,1333.3599853515625
56,2000-02-28,1360.8199462890625,1325.0699462890625,1333.3599853515625,1348.050048828125,1026500000.0,1348.050048828125
57,2000-02-29,1369.6300048828125,1348.050048828125,1348.050048828125,1366.4200439453125,1204300000.0,1366.4200439453125
58,2000-03-01,1383.4599609375,1366.4200439453125,1366.4200439453125,1379.18994140625,1274100000.0,1379.18994140625
59,2000-03-02,1386.56005859375,1370.3499755859375,1379.18994140625,1381.760009765625,1198600000.0,1381.760009765625
60,2000-03-03,1410.8800048828125,1381.760009765625,1381.760009765625,1409.1700439453125,1150300000.0,1409.1700439453125
61,2000-03-04,1410.8800048828125,1381.760009765625,1381.760009765625,1409.1700439453125,1150300000.0,1409.1700439453125
62,2000-03-05,1410.8800048828125,1381.760009765625,1381.760009765625,1409.1700439453125,1150300000.0,1409.1700439453125
63,2000-03-06,1409.739990234375,1384.75,1409.1700439453125,1391.280029296875,1029000000.0,1391.280029296875
64,2000-03-07,1399.2099609375,1349.989990234375,1391.280029296875,1355.6199951171875,1314100000.0,1355.6199951171875
65,2000-03-08,1373.7900390625,1346.6199951171875,1355.6199951171875,1366.699951171875,1203000000.0,1366.699951171875
66,2000-03-09,1401.8199462890625,1357.8800048828125,1366.699951171875,1401.68994140625,1123000000.0,1401.68994140625
67,2000-03-10,1413.4599609375,1392.0699462890625,1401.68994140625,1395.0699462890625,1138800000.0,1395.0699462890625
68,2000-03-11,1413.4599609375,1392.0699462890625,1401.68994140625,1395.0699462890625,1138800000.0,1395.0699462890625
69,2000-03-12,1413.4599609375,1392.0699462890625,1401.68994140625,1395.0699462890625,1138800000.0,1395.0699462890625
70,2000-03-13,1398.3900146484375,1364.8399658203125,1395.0699462890625,1383.6199951171875,1016100000.0,1383.6199951171875
71,2000-03-14,1395.1500244140625,1359.1500244140625,1383.6199951171875,1359.1500244140625,1094000000.0,1359.1500244140625
72,2000-03-15,1397.989990234375,1356.989990234375,1359.1500244140625,1392.1400146484375,1302800000.0,1392.1400146484375
73,2000-03-16,1458.469970703125,1392.1500244140625,1392.1500244140625,1458.469970703125,1482300000.0,1458.469970703125
74,2000-03-17,1477.3299560546875,1453.3199462890625,1458.469970703125,1464.469970703125,1295100000.0,1464.469970703125
75,2000-03-18,1477.3299560546875,1453.3199462890625,1458.469970703125,1464.469970703125,1295100000.0,1464.469970703125
76,2000-03-19,1477.3299560546875,1453.3199462890625,1458.469970703125,1464.469970703125,1295100000.0,1464.469970703125
77,2000-03-20,1470.300048828125,1448.489990234375,1464.469970703125,1456.6300048828125,920800000.0,1456.6300048828125
78,2000-03-21,1493.9200439453125,1446.06005859375,1456.6300048828125,1493.8699951171875,1065900000.0,1493.8699951171875
79,2000-03-22,1505.0799560546875,1487.3299560546875,1493.8699951171875,1500.6400146484375,1075000000.0,1500.6400146484375
80,2000-03-23,1532.5,1492.3900146484375,1500.6400146484375,1527.3499755859375,1078300000.0,1527.3499755859375
81,2000-03-24,1552.8699951171875,1516.8299560546875,1527.3499755859375,1527.4599609375,1052200000.0,1527.4599609375
82,2000-03-25,1552.8699951171875,1516.8299560546875,1527.3499755859375,1527.4599609375,1052200000.0,1527.4599609375
83,2000-03-26,1552.8699951171875,1516.8299560546875,1527.3499755859375,1527.4599609375,1052200000.0,1527.4599609375
84,2000-03-27,1534.6300048828125,1518.4599609375,1527.4599609375,1523.8599853515625,901000000.0,1523.8599853515625
85,2000-03-28,1527.3599853515625,1507.0899658203125,1523.8599853515625,1507.72998046875,959100000.0,1507.72998046875
86,2000-03-29,1521.449951171875,1497.449951171875,1507.72998046875,1508.52001953125,1061900000.0,1508.52001953125
87,2000-03-30,1517.3800048828125,1474.6300048828125,1508.52001953125,1487.9200439453125,1193400000.0,1487.9200439453125
88,2000-03-31,1519.81005859375,1484.3800048828125,1487.9200439453125,1498.5799560546875,1227400000.0,1498.5799560546875
89,2000-04-01,1519.81005859375,1484.3800048828125,1487.9200439453125,1498.5799560546875,1227400000.0,1498.5799560546875
90,2000-04-02,1519.81005859375,1484.3800048828125,1487.9200439453125,1498.5799560546875,1227400000.0,1498.5799560546875
91,2000-04-03,1507.18994140625,1486.9599609375,1498.5799560546875,1505.969970703125,1021700000.0,1505.969970703125
92,2000-04-04,1526.449951171875,1416.4100341796875,1505.97998046875,1494.72998046875,1515460000.0,1494.72998046875
93,2000-04-05,1506.550048828125,1478.050048828125,1494.72998046875,1487.3699951171875,1110300000.0,1487.3699951171875
94,2000-04-06,1511.760009765625,1487.3699951171875,1487.3699951171875,1501.3399658203125,1008000000.0,1501.3399658203125
95,2000-04-07,1518.6800537109375,1501.3399658203125,1501.3399658203125,1516.3499755859375,891600000.0,1516.3499755859375
96,2000-04-08,1518.6800537109375,1501.3399658203125,1501.3399658203125,1516.3499755859375,891600000.0,1516.3499755859375
97,2000-04-09,1518.6800537109375,1501.3399658203125,1501.3399658203125,1516.3499755859375,891600000.0,1516.3499755859375
98,2000-04-10,1527.18994140625,1503.3499755859375,1516.3499755859375,1504.4599609375,853700000.0,1504.4599609375
99,2000-04-11,1512.800048828125,1486.780029296875,1504.4599609375,1500.5899658203125,971400000.0,1500.5899658203125
100,2000-04-12,1509.0799560546875,1466.1500244140625,1500.5899658203125,1467.1700439453125,1175900000.0,1467.1700439453125
101,2000-04-13,1477.52001953125,1439.3399658203125,1467.1700439453125,1440.510009765625,1032000000.0,1440.510009765625
102,2000-04-14,1440.510009765625,1339.4000244140625,1440.510009765625,1356.56005859375,1279700000.0,1356.56005859375
103,2000-04-15,1440.510009765625,1339.4000244140625,1440.510009765625,1356.56005859375,1279700000.0,1356.56005859375
104,2000-04-16,1440.510009765625,1339.4000244140625,1440.510009765625,1356.56005859375,1279700000.0,1356.56005859375
105,2000-04-17,1401.530029296875,1346.5,1356.56005859375,1401.43994140625,1204700000.0,1401.43994140625
106,2000-04-18,1441.6099853515625,1397.81005859375,1401.43994140625,1441.6099853515625,1109400000.0,1441.6099853515625
107,2000-04-19,1447.68994140625,1424.260009765625,1441.6099853515625,1427.469970703125,1001400000.0,1427.469970703125
108,2000-04-20,1435.489990234375,1422.0799560546875,1427.469970703125,1434.5400390625,896200000.0,1434.5400390625
109,2000-04-21,1435.489990234375,1422.0799560546875,1427.469970703125,1434.5400390625,896200000.0,1434.5400390625
110,2000-04-22,1435.489990234375,1422.0799560546875,1427.469970703125,1434.5400390625,896200000.0,1434.5400390625
111,2000-04-23,1435.489990234375,1422.0799560546875,1427.469970703125,1434.5400390625,896200000.0,1434.5400390625
112,2000-04-24,1434.5400390625,1407.1300048828125,1434.5400390625,1429.8599853515625,868700000.0,1429.8599853515625
113,2000-04-25,1477.6700439453125,1429.8599853515625,1429.8599853515625,1477.43994140625,1071100000.0,1477.43994140625
114,2000-04-26,1482.93994140625,1456.97998046875,1477.43994140625,1460.989990234375,999600000.0,1460.989990234375
115,2000-04-27,1469.2099609375,1434.81005859375,1460.989990234375,1464.9200439453125,1111000000.0,1464.9200439453125
116,2000-04-28,1473.6199951171875,1448.1500244140625,1464.9200439453125,1452.4300537109375,984600000.0,1452.4300537109375
117,2000-04-29,1473.6199951171875,1448.1500244140625,1464.9200439453125,1452.4300537109375,984600000.0,1452.4300537109375
118,2000-04-30,1473.6199951171875,1448.1500244140625,1464.9200439453125,1452.4300537109375,984600000.0,1452.4300537109375
119,2000-05-01,1481.510009765625,1452.4300537109375,1452.4300537109375,1468.25,966300000.0,1468.25
120,2000-05-02,1468.25,1445.219970703125,1468.25,1446.2900390625,1011500000.0,1446.2900390625
121,2000-05-03,1446.2900390625,1398.3599853515625,1446.2900390625,1415.0999755859375,991600000.0,1415.0999755859375
122,2000-05-04,1420.989990234375,1404.93994140625,1415.0999755859375,1409.5699462890625,925800000.0,1409.5699462890625
123,2000-05-05,1436.030029296875,1405.0799560546875,1409.5699462890625,1432.6300048828125,805500000.0,1432.6300048828125
124,2000-05-06,1436.030029296875,1405.0799560546875,1409.5699462890625,1432.6300048828125,805500000.0,1432.6300048828125
125,2000-05-07,1436.030029296875,1405.0799560546875,1409.5699462890625,1432.6300048828125,805500000.0,1432.6300048828125
126,2000-05-08,1432.6300048828125,1417.050048828125,1432.6300048828125,1424.1700439453125,787600000.0,1424.1700439453125
127,2000-05-09,1430.280029296875,1401.8499755859375,1424.1700439453125,1412.1400146484375,896600000.0,1412.1400146484375
128,2000-05-10,1412.1400146484375,1375.1400146484375,1412.1400146484375,1383.050048828125,1006400000.0,1383.050048828125
129,2000-05-11,1410.260009765625,1383.050048828125,1383.050048828125,1407.81005859375,953600000.0,1407.81005859375
130,2000-05-12,1430.1300048828125,1407.81005859375,1407.81005859375,1420.9599609375,858200000.0,1420.9599609375
131,2000-05-13,1430.1300048828125,1407.81005859375,1407.81005859375,1420.9599609375,858200000.0,1420.9599609375
132,2000-05-14,1430.1300048828125,1407.81005859375,1407.81005859375,1420.9599609375,858200000.0,1420.9599609375
133,2000-05-15,1452.3900146484375,1416.5400390625,1420.9599609375,1452.3599853515625,854600000.0,1452.3599853515625
134,2000-05-16,1470.4000244140625,1450.760009765625,1452.3599853515625,1466.0400390625,955500000.0,1466.0400390625
135,2000-05-17,1466.0400390625,1441.6700439453125,1466.0400390625,1447.800048828125,820500000.0,1447.800048828125
136,2000-05-18,1458.0400390625,1436.5899658203125,1447.800048828125,1437.2099609375,807900000.0,1437.2099609375
137,2000-05-19,1437.2099609375,1401.739990234375,1437.2099609375,1406.949951171875,853700000.0,1406.949951171875
138,2000-05-20,1437.2099609375,1401.739990234375,1437.2099609375,1406.949951171875,853700000.0,1406.949951171875
139,2000-05-21,1437.2099609375,1401.739990234375,1437.2099609375,1406.949951171875,853700000.0,1406.949951171875
140,2000-05-22,1410.550048828125,1368.72998046875,1406.949951171875,1400.719970703125,869000000.0,1400.719970703125
141,2000-05-23,1403.77001953125,1373.4300537109375,1400.719970703125,1373.8599853515625,869900000.0,1373.8599853515625
142,2000-05-24,1401.75,1361.0899658203125,1373.8599853515625,1399.050048828125,1152300000.0,1399.050048828125
143,2000-05-25,1411.6500244140625,1373.9300537109375,1399.050048828125,1381.52001953125,984500000.0,1381.52001953125
144,2000-05-26,1391.4200439453125,1369.75,1381.52001953125,1378.02001953125,722600000.0,1378.02001953125
145,2000-05-27,1391.4200439453125,1369.75,1381.52001953125,1378.02001953125,722600000.0,1378.02001953125
146,2000-05-28,1391.4200439453125,1369.75,1381.52001953125,1378.02001953125,722600000.0,1378.02001953125
147,2000-05-29,1391.4200439453125,1369.75,1381.52001953125,1378.02001953125,722600000.0,1378.02001953125
148,2000-05-30,1422.449951171875,1378.02001953125,1378.02001953125,1422.449951171875,844200000.0,1422.449951171875
149,2000-05-31,1434.489990234375,1415.5,1422.43994140625,1420.5999755859375,960500000.0,1420.5999755859375
150,2000-06-01,1448.81005859375,1420.5999755859375,1420.5999755859375,1448.81005859375,960100000.0,1448.81005859375
151,2000-06-02,1483.22998046875,1448.81005859375,1448.81005859375,1477.260009765625,1162400000.0,1477.260009765625
152,2000-06-03,1483.22998046875,1448.81005859375,1448.81005859375,1477.260009765625,1162400000.0,1477.260009765625
153,2000-06-04,1483.22998046875,1448.81005859375,1448.81005859375,1477.260009765625,1162400000.0,1477.260009765625
154,2000-06-05,1477.280029296875,1464.6800537109375,1477.260009765625,1467.6300048828125,838600000.0,1467.6300048828125
155,2000-06-06,1471.3599853515625,1454.739990234375,1467.6300048828125,1457.8399658203125,950100000.0,1457.8399658203125
156,2000-06-07,1474.6400146484375,1455.06005859375,1457.8399658203125,1471.3599853515625,854600000.0,1471.3599853515625
157,2000-06-08,1475.6500244140625,1456.489990234375,1471.3599853515625,1461.6700439453125,854300000.0,1461.6700439453125
158,2000-06-09,1472.6700439453125,1454.9599609375,1461.6700439453125,1456.949951171875,786000000.0,1456.949951171875
159,2000-06-10,1472.6700439453125,1454.9599609375,1461.6700439453125,1456.949951171875,786000000.0,1456.949951171875
160,2000-06-11,1472.6700439453125,1454.9599609375,1461.6700439453125,1456.949951171875,786000000.0,1456.949951171875
161,2000-06-12,1462.9300537109375,1445.989990234375,1456.949951171875,1446.0,774100000.0,1446.0
162,2000-06-13,1470.4200439453125,1442.3800048828125,1446.0,1469.43994140625,935900000.0,1469.43994140625
163,2000-06-14,1483.6199951171875,1467.7099609375,1469.43994140625,1470.5400390625,929700000.0,1470.5400390625
164,2000-06-15,1482.0400390625,1464.6199951171875,1470.5400390625,1478.72998046875,1011400000.0,1478.72998046875
165,2000-06-16,1480.77001953125,1460.4200439453125,1478.72998046875,1464.4599609375,1250800000.0,1464.4599609375
166,2000-06-17,1480.77001953125,1460.4200439453125,1478.72998046875,1464.4599609375,1250800000.0,1464.4599609375
167,2000-06-18,1480.77001953125,1460.4200439453125,1478.72998046875,1464.4599609375,1250800000.0,1464.4599609375
168,2000-06-19,1488.9300537109375,1459.050048828125,1464.4599609375,1486.0,921700000.0,1486.0
169,2000-06-20,1487.3199462890625,1470.1800537109375,1486.0,1475.949951171875,1031500000.0,1475.949951171875
170,2000-06-21,1482.18994140625,1468.0,1475.949951171875,1479.1300048828125,1009600000.0,1479.1300048828125
171,2000-06-22,1479.1300048828125,1448.030029296875,1479.1300048828125,1452.1800537109375,1022700000.0,1452.1800537109375
172,2000-06-23,1459.93994140625,1438.31005859375,1452.1800537109375,1441.47998046875,847600000.0,1441.47998046875
173,2000-06-24,1459.93994140625,1438.31005859375,1452.1800537109375,1441.47998046875,847600000.0,1441.47998046875
174,2000-06-25,1459.93994140625,1438.31005859375,1452.1800537109375,1441.47998046875,847600000.0,1441.47998046875
175,2000-06-26,1459.6600341796875,1441.47998046875,1441.47998046875,1455.31005859375,889000000.0,1455.31005859375
176,2000-06-27,1463.3499755859375,1450.550048828125,1455.31005859375,1450.550048828125,1042500000.0,1450.550048828125
177,2000-06-28,1467.6300048828125,1450.550048828125,1450.550048828125,1454.8199462890625,1095100000.0,1454.8199462890625
178,2000-06-29,1455.1400146484375,1434.6300048828125,1454.8199462890625,1442.3900146484375,1110900000.0,1442.3900146484375
179,2000-06-30,1454.6800537109375,1438.7099609375,1442.3900146484375,1454.5999755859375,1459700000.0,1454.5999755859375
180,2000-07-01,1454.6800537109375,1438.7099609375,1442.3900146484375,1454.5999755859375,1459700000.0,1454.5999755859375
181,2000-07-02,1454.6800537109375,1438.7099609375,1442.3900146484375,1454.5999755859375,1459700000.0,1454.5999755859375
182,2000-07-03,1469.5799560546875,1450.8499755859375,1454.5999755859375,1469.5400390625,451900000.0,1469.5400390625
183,2000-07-04,1469.5799560546875,1450.8499755859375,1454.5999755859375,1469.5400390625,451900000.0,1469.5400390625
184,2000-07-05,1469.5400390625,1442.449951171875,1469.5400390625,1446.22998046875,1019300000.0,1446.22998046875
185,2000-07-06,1461.6500244140625,1439.56005859375,1446.22998046875,1456.6700439453125,947300000.0,1456.6700439453125
186,2000-07-07,1484.1199951171875,1456.6700439453125,1456.6700439453125,1478.9000244140625,931700000.0,1478.9000244140625
187,2000-07-08,1484.1199951171875,1456.6700439453125,1456.6700439453125,1478.9000244140625,931700000.0,1478.9000244140625
188,2000-07-09,1484.1199951171875,1456.6700439453125,1456.6700439453125,1478.9000244140625,931700000.0,1478.9000244140625
189,2000-07-10,1486.56005859375,1474.760009765625,1478.9000244140625,1475.6199951171875,838700000.0,1475.6199951171875
190,2000-07-11,1488.77001953125,1470.47998046875,1475.6199951171875,1480.8800048828125,980500000.0,1480.8800048828125
191,2000-07-12,1497.68994140625,1480.8800048828125,1480.8800048828125,1492.9200439453125,1001200000.0,1492.9200439453125
192,2000-07-13,1501.3900146484375,1489.6500244140625,1492.9200439453125,1495.8399658203125,1026800000.0,1495.8399658203125
193,2000-07-14,1509.989990234375,1494.56005859375,1495.8399658203125,1509.97998046875,960600000.0,1509.97998046875
194,2000-07-15,1509.989990234375,1494.56005859375,1495.8399658203125,1509.97998046875,960600000.0,1509.97998046875
195,2000-07-16,1509.989990234375,1494.56005859375,1495.8399658203125,1509.97998046875,960600000.0,1509.97998046875
196,2000-07-17,1517.3199462890625,1505.260009765625,1509.97998046875,1510.489990234375,906000000.0,1510.489990234375
197,2000-07-18,1510.489990234375,1491.3499755859375,1510.489990234375,1493.739990234375,908300000.0,1493.739990234375
198,2000-07-19,1495.6300048828125,1479.9200439453125,1493.739990234375,1481.9599609375,909400000.0,1481.9599609375
199,2000-07-20,1501.9200439453125,1481.9599609375,1481.9599609375,1495.5699462890625,1064600000.0,1495.5699462890625
200,2000-07-21,1495.5699462890625,1477.9100341796875,1495.5699462890625,1480.18994140625,968300000.0,1480.18994140625
201,2000-07-22,1495.5699462890625,1477.9100341796875,1495.5699462890625,1480.18994140625,968300000.0,1480.18994140625
202,2000-07-23,1495.5699462890625,1477.9100341796875,1495.5699462890625,1480.18994140625,968300000.0,1480.18994140625
203,2000-07-24,1485.8800048828125,1463.800048828125,1480.18994140625,1464.2900390625,880300000.0,1464.2900390625
204,2000-07-25,1476.22998046875,1464.2900390625,1464.2900390625,1474.469970703125,969400000.0,1474.469970703125
205,2000-07-26,1474.469970703125,1452.4200439453125,1474.469970703125,1452.4200439453125,1235800000.0,1452.4200439453125
206,2000-07-27,1464.9100341796875,1445.3299560546875,1452.4200439453125,1449.6199951171875,1156400000.0,1449.6199951171875
207,2000-07-28,1456.6800537109375,1413.8900146484375,1449.6199951171875,1419.8900146484375,980000000.0,1419.8900146484375
208,2000-07-29,1456.6800537109375,1413.8900146484375,1449.6199951171875,1419.8900146484375,980000000.0,1419.8900146484375
209,2000-07-30,1456.6800537109375,1413.8900146484375,1449.6199951171875,1419.8900146484375,980000000.0,1419.8900146484375
210,2000-07-31,1437.6500244140625,1418.7099609375,1419.8900146484375,1430.8299560546875,952600000.0,1430.8299560546875
211,2000-08-01,1443.5400390625,1428.9599609375,1430.8299560546875,1438.0999755859375,938700000.0,1438.0999755859375
212,2000-08-02,1451.5899658203125,1433.489990234375,1438.0999755859375,1438.699951171875,994500000.0,1438.699951171875
213,2000-08-03,1454.18994140625,1425.4300537109375,1438.699951171875,1452.56005859375,1095600000.0,1452.56005859375
214,2000-08-04,1462.9300537109375,1451.31005859375,1452.56005859375,1462.9300537109375,956000000.0,1462.9300537109375
215,2000-08-05,1462.9300537109375,1451.31005859375,1452.56005859375,1462.9300537109375,956000000.0,1462.9300537109375
216,2000-08-06,1462.9300537109375,1451.31005859375,1452.56005859375,1462.9300537109375,956000000.0,1462.9300537109375
217,2000-08-07,1480.800048828125,1460.719970703125,1462.9300537109375,1479.3199462890625,854800000.0,1479.3199462890625
218,2000-08-08,1484.52001953125,1472.6099853515625,1479.3199462890625,1482.800048828125,992200000.0,1482.800048828125
219,2000-08-09,1490.3299560546875,1471.1600341796875,1482.800048828125,1472.8699951171875,1054000000.0,1472.8699951171875
220,2000-08-10,1475.1500244140625,1459.8900146484375,1472.8699951171875,1460.25,940800000.0,1460.25
221,2000-08-11,1475.719970703125,1453.06005859375,1460.25,1471.8399658203125,835500000.0,1471.8399658203125
222,2000-08-12,1475.719970703125,1453.06005859375,1460.25,1471.8399658203125,835500000.0,1471.8399658203125
223,2000-08-13,1475.719970703125,1453.06005859375,1460.25,1471.8399658203125,835500000.0,1471.8399658203125
224,2000-08-14,1491.6400146484375,1468.56005859375,1471.8399658203125,1491.56005859375,783800000.0,1491.56005859375
225,2000-08-15,1493.1199951171875,1482.739990234375,1491.56005859375,1484.4300537109375,895900000.0,1484.4300537109375
226,2000-08-16,1496.0899658203125,1475.739990234375,1484.4300537109375,1479.8499755859375,929800000.0,1479.8499755859375
227,2000-08-17,1499.3199462890625,1479.8499755859375,1479.8499755859375,1496.0699462890625,922400000.0,1496.0699462890625
228,2000-08-18,1499.469970703125,1488.989990234375,1496.0699462890625,1491.719970703125,821400000.0,1491.719970703125
229,2000-08-19,1499.469970703125,1488.989990234375,1496.0699462890625,1491.719970703125,821400000.0,1491.719970703125
230,2000-08-20,1499.469970703125,1488.989990234375,1496.0699462890625,1491.719970703125,821400000.0,1491.719970703125
231,2000-08-21,1502.8399658203125,1491.1300048828125,1491.719970703125,1499.47998046875,731600000.0,1499.47998046875
232,2000-08-22,1508.449951171875,1497.4200439453125,1499.47998046875,1498.1300048828125,818800000.0,1498.1300048828125
233,2000-08-23,1507.199951171875,1489.52001953125,1498.1300048828125,1505.969970703125,871000000.0,1505.969970703125
234,2000-08-24,1511.1600341796875,1501.25,1505.969970703125,1508.31005859375,837100000.0,1508.31005859375
235,2000-08-25,1513.469970703125,1505.0899658203125,1508.31005859375,1506.449951171875,685600000.0,1506.449951171875
236,2000-08-26,1513.469970703125,1505.0899658203125,1508.31005859375,1506.449951171875,685600000.0,1506.449951171875
237,2000-08-27,1513.469970703125,1505.0899658203125,1508.31005859375,1506.449951171875,685600000.0,1506.449951171875
238,2000-08-28,1523.949951171875,1506.449951171875,1506.449951171875,1514.0899658203125,733600000.0,1514.0899658203125
239,2000-08-29,1514.81005859375,1505.4599609375,1514.0899658203125,1509.8399658203125,795600000.0,1509.8399658203125
240,2000-08-30,1510.489990234375,1500.0899658203125,1509.8399658203125,1502.5899658203125,818400000.0,1502.5899658203125
241,2000-08-31,1525.2099609375,1502.5899658203125,1502.5899658203125,1517.6800537109375,1056600000.0,1517.6800537109375
